c1,ecosystem_tenure,review_tenure,reviews,added_lines,removed_lines,no_files,sources,blocking_tenure,blocking_activity
17615,2,2,162,1206,486,162,1,0,1
17616,1,0,10,10,10,10,1,0,1
17617,3,3,10,30,0,10,1,0,1
17618,3,3,10,10,0,10,1,0,1
17619,4,3,48,204,0,48,0,0,1
17620,1,1,21,21,21,21,1,0,1
17621,1,1,8,24,8,8,1,0,1
17622,1,1,8,24,8,8,1,0,1
17623,4,4,12,60,0,12,1,0,1
17624,1,1,6,24,24,6,0,0,1
17625,2,2,6,30,36,6,1,0,1
17626,2,2,6,6,6,6,1,0,1
17627,5,2,10,30,10,10,1,0,1
17628,4,3,24,136,32,24,1,0,1
17630,4,4,6,0,48,6,1,0,1
17631,1,1,90,666,270,90,1,0,1
17633,0,0,6,6,6,6,0,0,1
17634,7,7,30,108,24,30,1,0,1
17635,4,4,45,684,180,45,0,0,1
17636,2,1,10,140,30,10,1,0,1
17637,2,1,10,140,30,10,1,0,1
17638,19,7,6,90,72,6,1,0,1
17639,1,0,18,114,6,18,1,0,1
17640,3,3,273,194649,0,273,0,1,1
17641,0,0,6,18,0,6,1,0,1
17642,0,0,6,6,0,6,1,0,1
17643,0,0,108,1208,768,108,1,0,1
17644,0,0,33,480,480,33,1,0,1
17645,4,4,392,3346,1036,392,0,0,1
17646,1,1,96,11200,8796,96,1,0,1
17648,2,2,24,24,24,24,0,0,1
17649,3,2,24,48,24,24,0,0,1
17650,3,2,15,65,30,15,0,0,1
17651,3,2,15,20,0,15,0,0,1
17652,3,2,15,30,15,15,0,0,1
17653,3,2,15,50,30,15,0,0,1
17654,3,2,15,15,0,15,0,0,1
17655,17,16,35,1505,1253,35,1,0,1
17656,18,16,24,144,84,24,1,0,1
17661,216,1,8,16,0,8,1,0,1
17662,0,0,35,205,205,35,1,0,2
17663,4,4,6,12,0,6,0,0,1
17664,4,4,6,6,6,6,0,0,1
17665,4,4,12,96,0,12,1,0,1
17666,1,1,144,8700,10164,144,1,0,1
17667,2,1,12,96,132,12,1,0,1
17669,2,1,6,84,18,6,1,0,1
17670,2,1,6,84,18,6,1,0,1
17671,2,2,12,12,12,12,0,0,2
17672,2,0,8,40,40,8,1,0,1
17673,1,0,48,1456,264,48,1,0,1
17674,7,4,8,208,104,8,1,3,1
17675,1,1,160,6010,4080,160,1,0,1
17677,1,1,36,276,12,36,1,0,1
17678,0,0,8,40,0,8,1,0,1
17679,0,0,6,30,0,6,1,0,1
17680,1,1,26,0,26,26,1,0,1
17681,0,0,10,10,0,10,1,0,1
17682,8,7,126,735,0,126,1,0,2
17683,1,1,22,0,22,22,1,0,1
17684,2,2,320,10140,6685,320,1,0,1
17685,2,2,140,560,0,140,0,0,1
17686,1,1,6,30,30,6,1,0,1
17687,1,1,8,8,8,8,0,0,1
17688,0,0,18,138,6,18,1,0,1
17689,7,6,1000,10536,38712,1000,1,0,1
17690,4,1,24,480,16,24,1,0,1
17691,7,0,24,88,8,24,1,0,1
17692,2,2,84,2628,1884,84,1,0,1
17693,2,2,40,40,40,40,0,0,1
17694,1,0,6,30,30,6,1,0,1
17695,3,3,84,5168,2580,84,1,0,1
17696,5,0,16,40,0,16,1,0,1
17697,0,0,8,8,0,8,1,0,1
17698,7,6,24,240,0,24,1,0,1
17699,0,0,6,12,12,6,0,0,1
17700,0,0,16,88,24,16,0,0,1
17701,0,0,6,6,6,6,0,0,1
17703,6,2,30,654,6,30,1,0,1
17704,2,2,6,906,1098,6,1,0,1
17705,1,1,6,198,90,6,1,0,1
17706,0,0,18,102,0,18,1,0,1
17707,0,0,6,36,0,6,1,0,1
17708,0,0,8,48,0,8,1,0,1
17709,0,0,4,24,0,4,1,0,1
17710,5,0,50,1090,10,50,1,0,2
17711,3,3,49,931,42,49,1,0,1
17712,2,2,18,1296,1638,18,0,0,1
17713,0,0,6,192,36,6,1,0,1
17714,1,1,6,18,6,6,1,0,1
17715,2,2,54,4614,3030,54,1,0,1
17716,2,1,18,228,96,18,1,0,1
17717,2,1,18,30,72,18,1,0,1
17718,1,1,6,6,6,6,0,0,1
17719,1,1,6,18,6,6,1,0,1
17720,1,1,36,360,315,36,0,0,1
17723,34,29,150,1620,810,150,0,0,1
17724,0,0,6,66,6,6,1,0,1
17725,1,1,16,56,48,16,1,0,1
17726,1,0,12,48,24,12,1,0,1
17727,4,0,6,156,78,6,1,0,1
17728,154,0,12,90,6,12,1,0,1
17729,165,0,6,12,12,6,1,0,1
17730,46,33,1064,27216,28280,1064,1,0,1
17731,0,0,6,12,12,6,1,0,1
17732,7,1,90,1908,936,90,0,0,1
17733,0,0,6,6,6,6,1,0,1
17734,3,3,12,162,24,12,1,0,1
17735,24,24,285,437,152,285,0,0,1
17736,0,0,6,6,6,6,1,0,1
17737,3,3,84,112,70,84,1,0,1
17738,0,0,12,42,36,12,1,0,1
17739,3,3,12,0,12,12,1,0,1
17740,22,3,600,696,5880,600,1,0,1
17741,4,4,264,19788,8664,264,1,0,1
17742,5,5,12,372,0,12,0,0,1
17743,1,1,40,40,64,40,0,0,1
17744,2,2,24,144,0,24,1,0,1
17745,4,4,10,50,50,10,0,0,1
17746,4,4,24,96,0,24,1,0,1
17747,7,7,6,6,6,6,1,0,1
17748,2,2,6,6,6,6,0,0,1
17749,3,1,6,156,78,6,1,0,1
17750,3,3,18,126,0,18,1,0,1
17751,0,0,12,78,12,12,0,0,1
17752,4,3,36,210,0,36,1,0,1
17753,2,2,30,108,24,30,1,0,1
17754,1,1,18,108,0,18,1,0,1
17755,0,0,6,36,12,6,1,0,1
17756,0,0,16,40,0,16,1,0,1
17757,2,1,6,24,12,6,1,0,1
17758,17,2,30,144,66,30,1,0,1
17759,2,1,12,120,0,12,1,0,1
17760,2,1,6,24,12,6,1,0,1
17761,17,2,30,138,60,30,1,0,1
17762,2,2,45,160,15,45,1,0,1
17763,0,0,12,54,18,12,1,0,1
17764,0,0,12,54,18,12,1,0,1
17765,1,1,6,12,6,6,1,0,1
17766,1,1,6,12,6,6,1,0,1
17767,1,1,6,6,6,6,1,0,1
17768,0,0,6,36,6,6,1,0,1
17769,1,0,1875,19770,72630,1875,1,0,1
17770,1,1,12,1680,60,12,1,0,1
17771,3,3,140,24920,8400,140,0,2,2
17772,1,1,12,48,0,12,1,0,1
17773,1,0,4,20,20,4,0,0,1
17774,1,1,8,40,40,8,0,0,1
17775,1,1,8,0,32,8,0,0,1
17776,19,0,200,232,1960,200,1,0,1
17777,0,0,12,120,0,12,1,0,1
17778,0,0,6,18,6,6,0,0,1
17779,0,0,6,0,24,6,0,0,1
17780,0,0,6,0,24,6,0,0,1
17781,1,0,6,222,6,6,1,0,1
17782,1,0,6,6,6,6,1,0,1
17783,0,0,12,120,0,12,1,0,1
17784,3,3,12,126,0,12,0,0,1
17785,2,0,24,342,192,24,1,0,1
17786,7,6,32,320,120,32,1,0,1
17787,15,15,105,476,210,105,1,0,1
17788,1,1,6,30,30,6,0,0,1
17789,1,0,12,264,96,12,0,0,1
17790,1,0,180,2484,840,180,1,0,1
17791,2,0,6,24,0,6,1,0,1
17792,1,0,6,30,0,6,1,0,1
17793,1,0,6,30,0,6,1,0,1
17794,1,1,6,6,6,6,0,0,1
17795,1,1,6,222,6,6,1,0,1
17796,1,1,8,296,8,8,1,0,1
17797,5,5,12,42,0,12,1,0,1
17798,1,1,6,42,0,6,1,0,1
17799,1,1,18,144,0,18,0,0,1
17800,1,1,50,350,50,50,0,0,1
17801,2,2,5317,19721,28782,5317,1,2,2
17802,12,12,6,6,6,6,1,0,1
17803,2,2,12,48,0,12,1,0,1
17804,5,5,6,84,84,6,1,0,1
17805,5,5,6,6,6,6,1,0,1
17806,1,1,24,300,228,24,0,0,1
17807,5,5,18,312,6,18,1,0,1
17808,0,0,6,36,36,6,1,0,1
17809,4,4,36,192,144,36,1,0,1
17810,26,4,171754,2262700,704,171754,1,0,1
17811,1,1,195,9120,6350,195,1,0,1
17812,1,1,6,6,6,6,1,0,1
17813,2,2,172,3744,3116,172,1,0,1
17814,5,1,66,282,204,66,1,0,1
17815,6,6,40,456,0,40,1,0,1
17816,1,1,6,60,12,6,1,0,1
17817,42,28,6,162,48,6,0,0,1
17818,1,1,8,8,8,8,1,0,1
17819,0,0,6,42,0,6,1,0,1
17820,0,0,6,6,6,6,1,0,1
17821,0,0,18,420,60,18,1,0,1
17822,0,0,36,166692,92754,36,0,0,1
17823,1,1,6,6,6,6,1,0,1
17824,1,1,6,114,18,6,1,0,1
17825,0,0,12,264,0,12,0,0,1
17826,0,0,6,12,12,6,0,0,1
17827,1,1,6,42,18,6,1,0,1
17828,1,1,6,18,12,6,1,0,1
17829,0,0,6,18,18,6,1,0,1
17830,0,0,6,18,18,6,0,0,1
17831,0,0,12,48,6,12,1,0,1
17832,0,0,12,48,6,12,1,0,1
17833,1,1,6,36,0,6,1,0,1
17834,1,1,6,36,0,6,1,0,1
17835,1,1,6,18,0,6,1,0,1
17836,1,1,6,18,0,6,1,0,1
17837,11,0,6,6,60,6,1,0,1
17839,5,5,24,84,0,24,1,0,1
17840,2,0,18,426,0,18,0,0,1
17841,3,3,50,350,100,50,0,1,1
17843,3,3,36,204,18,36,1,0,1
17844,1,1,12,294,0,12,0,0,1
17845,1,1,6,234,0,6,0,0,1
17846,2,2,6,282,0,6,0,0,1
17847,1,1,6,342,0,6,0,0,1
17848,4,3,6,0,24,6,1,0,1
17849,4,3,6,0,24,6,1,0,1
17850,3,0,12,144,0,12,1,0,1
17851,3,0,12,144,0,12,1,0,1
17852,2,2,6,1428,1374,6,0,0,1
17853,2,2,6,1470,1800,6,1,0,1
17854,3,3,12,12,12,12,1,0,1
17855,3,3,12,18,24,12,1,0,1
17856,1,1,16,0,16,16,1,0,1
17857,1,1,6,0,6,6,1,0,1
17858,2,2,6,6,30,6,0,0,1
17859,7,5,12,24,24,12,1,0,1
17860,7,5,12,24,24,12,1,0,1
17861,0,0,6,36,0,6,0,0,1
17862,2,2,6,42,0,6,1,0,1
17863,3,2,12,348,252,12,0,0,1
17864,4,3,6,108,60,6,1,0,1
17865,4,3,416,27100,24576,416,1,0,1
17866,2,2,6,42,0,6,1,0,1
17867,2,2,66,282,204,66,1,0,1
17868,3,2,6,12,6,6,1,0,1
17873,11,9,48,1566,414,48,1,0,1
17874,0,0,42,1896,18,42,0,0,1
17875,0,0,33,66,33,33,0,0,1
17876,11,2,6,60,36,6,1,0,1
17877,10,1,6,168,90,6,1,0,1
17878,1,1,60,2325,45,60,0,0,1
17879,2,1,168,438,372,168,1,0,1
17880,3,2,18,336,0,18,1,0,1
17881,2,2,70,917,140,70,1,0,1
17882,1,0,168,438,372,168,1,0,1
17883,1,1,50,290,290,50,1,0,1
17884,1,1,6,12,12,6,1,0,1
17885,1,1,6,6,6,6,0,0,1
17886,1,1,6,6,0,6,1,0,1
17887,1,1,6,6,6,6,1,0,1
17888,1,1,8,8,8,8,1,0,1
17889,1,1,6,36,36,6,0,0,1
17890,0,0,6,354,0,6,0,0,1
17891,14,13,70,355,10,70,1,0,1
17892,0,0,6,42,36,6,1,0,1
17895,0,0,11532,792856,761856,11532,1,0,1
17896,6,0,6,42,6,6,1,0,1
17897,1,0,6,6,6,6,1,0,1
17898,1,1,60,656,0,60,1,0,1
17899,1,1,6,6,6,6,0,0,1
17900,1,1,24,102,102,24,0,0,1
17902,1,1,56,56,98,56,1,0,1
17903,169,169,40,700,220,40,1,0,1
17904,0,0,24,84,0,24,1,0,1
17905,0,0,30,90,0,30,1,0,1
17906,9,9,12,12,12,12,1,0,1
17907,7,6,6,24,138,6,1,0,1
17908,3,3,6,60,168,6,1,0,1
17909,1,1,12,596,0,12,1,0,1
17910,1,1,6,42,36,6,1,0,1
17911,1,1,6,12,12,6,1,0,1
17912,0,0,48,1110,1422,48,0,0,1
17913,0,0,90,1170,1170,90,1,0,1
17914,0,0,18,156,108,18,1,0,1
17915,0,0,18,162,108,18,1,0,1
17916,0,0,6,24,12,6,1,0,1
17917,0,0,6,24,12,6,1,0,1
17918,0,0,6,12,0,6,0,0,1
17920,1,0,18,54,84,18,1,0,1
17921,1,0,18,54,84,18,1,0,1
17922,15,8,20,20,20,20,1,0,1
17924,1,1,10,10,10,10,0,0,1
17925,0,0,6,0,18,6,0,0,1
17927,10,3,624,4014,1932,624,1,0,1
17928,3,3,152,18116,11204,152,1,0,1
17930,0,0,20,60,60,20,0,0,1
17931,1,1,18,18,18,18,1,0,1
17932,2,2,6,6,6,6,1,0,1
17933,2,2,6,6,6,6,1,0,1
17934,1,1,24,12,270,24,1,0,1
17935,1,1,12,12,18,12,1,0,1
17936,1,1,30,168,84,30,1,0,1
17937,3,3,6,30,30,6,0,0,1
17938,1,1,6,6,6,6,1,0,1
17939,1,1,12,30,30,12,0,0,1
17940,1,1,12,36,36,12,0,0,1
17941,1,1,6,6,6,6,0,0,1
17942,1,1,6839,10206,10206,6839,0,0,1
17943,2,2,6,60,168,6,1,0,1
17944,5,5,6,0,6,6,1,0,1
17945,4,4,6,474,534,6,1,0,1
17946,4,4,6,582,648,6,1,0,1
17947,2,2,8,8,8,8,0,0,1
17948,2,2,6,30,30,6,0,0,1
17949,5,2,114,402,264,114,1,0,1
17950,3,2,18,216,48,18,1,0,1
17951,1,1,6,30,30,6,1,0,1
17952,0,0,6,12,12,6,0,0,1
17953,0,0,12,18,6,12,1,0,1
17954,0,0,224,2247,224,224,0,0,1
17955,10,7,72,1168,96,72,1,1,1
17956,7,7,24,168,36,24,1,0,1
17957,7,7,50,595,0,50,1,0,1
17958,8,8,32,136,16,32,1,0,1
17959,33,33,1026,22500,5166,1026,1,0,1
17960,1,1,135,2480,2295,135,0,0,1
17961,2,2,18,330,114,18,0,0,1
17962,2,2,14,42,14,14,0,2,2
17963,2,2,30,558,258,30,0,0,1
17964,4,4,162,14250,1428,162,0,0,2
17965,0,0,6,6,6,6,0,0,1
17966,2,2,140,2190,2255,140,1,0,1
17968,2,2,96,3264,4500,96,1,0,1
17969,4,4,26,78,0,26,0,0,1
17970,6,6,80,1120,80,80,0,0,1
17972,5,4,12,210,0,12,0,0,1
17973,1,1,36,180,108,36,0,0,1
17974,2,1,6,162,114,6,1,0,1
17975,1,1,88,0,88,88,1,1,1
17976,2,2,27,108,0,27,1,0,1
17977,1,1,264,17672,10020,264,1,0,1
17978,7,0,8,8,0,8,1,0,1
17979,5,4,8,16,8,8,1,0,1
17982,15,14,6,54,36,6,0,0,1
17983,15,14,12,48,24,12,0,0,1
17984,5,5,18,252,60,18,1,0,1
17985,4,4,32,136,56,32,1,0,1
17986,0,0,20,20,0,20,1,0,1
17987,0,0,6,96,180,6,1,0,1
17988,3,3,45,45,45,45,0,0,1
17989,0,0,12,54,54,12,1,0,1
17991,1,1,80,260,20,80,1,0,1
17992,5,5,18,96,0,18,1,0,1
17993,0,0,72,1224,72,72,0,0,2
17994,1,1,15,15,15,15,1,0,1
17995,3,3,84,2732,1824,84,1,0,1
17996,0,0,8,8,0,8,1,0,1
17997,0,0,12,0,24,12,1,0,1
17998,3,3,210,700,210,210,0,1,1
17999,3,3,32,128,0,32,0,2,1
18000,1,1,84,14556,8664,84,1,0,1
18001,2,1,30,372,36,30,1,0,1
18002,0,0,6,102,144,6,1,0,1
18003,0,0,6,102,144,6,1,0,1
18004,0,0,32,192,64,32,1,0,1
18005,3,3,30,405,185,30,1,0,1
18006,1,1,6,12,6,6,1,0,1
18007,1,1,8,16,8,8,1,0,1
18008,0,0,4,8,4,4,1,0,1
18009,0,0,120,1700,120,120,1,0,1
18010,0,0,6,30,24,6,1,0,1
18011,2,1,24,342,168,24,1,0,1
18012,0,0,6,6,6,6,0,0,1
18013,0,0,18,24,24,18,1,0,1
18014,0,0,6,36,18,6,1,0,1
18015,1,1,6,72,0,6,0,0,1
18016,1,1,6,72,0,6,0,0,1
18018,2,1,56,1056,1192,56,1,0,1
18019,8,2,6,12,12,6,0,0,1
18020,2,2,120,3428,2188,120,1,0,1
18021,1,0,6,6,0,6,1,0,1
18022,1,0,6,6,0,6,1,0,1
18023,6,6,84,1608,480,84,1,0,1
18024,8,2,192,690,822,192,1,0,1
18025,16,12,3,45,18,3,1,0,1
18026,1,1,6,78,60,6,1,0,1
18027,1,1,6,78,60,6,1,0,1
18028,12,12,160,1568,192,160,1,0,1
18029,12,12,20,100,0,20,0,0,1
18030,1,1,6,12,6,6,1,0,1
18031,1,1,12,12,12,12,1,0,1
18032,3,1,6,6,6,6,1,0,1
18033,7,1,6,6,0,6,1,0,1
18034,0,0,42,238,210,42,0,0,1
18035,2,2,280,19831,24703,280,1,0,1
18037,2,1,6,72,0,6,1,0,1
18038,1,0,6,6,0,6,1,0,1
18039,2,0,12,40,4,12,1,0,1
18040,0,0,6,6,6,6,0,0,1
18041,1,1,18,108,0,18,1,0,1
18042,2,2,32,40,16,32,1,0,1
18043,5,1,60,2784,0,60,0,0,1
18044,2,2,48,160,16,48,1,0,1
18045,6,6,96,728,32,96,1,0,1
18046,0,0,28,48,8,28,0,0,1
18047,0,0,6,6,6,6,0,0,1
18048,2,2,102,2076,366,102,1,0,1
18049,0,0,6,6,6,6,0,0,1
18050,0,0,18,78,6,18,1,0,1
18051,12,11,60,474,570,60,1,0,1
18052,113,16,12,186,0,12,1,0,1
18053,4,1,6,18,48,6,1,0,1
18054,1,1,72,3656,2760,72,1,0,1
18055,4,4,42,306,126,42,1,0,1
18056,1,1,6,48,48,6,0,0,1
18057,2,1,8,8,0,8,1,0,1
18058,4,4,54,264,126,54,1,0,1
18059,4,4,12,66,0,12,1,0,1
18060,3,3,8,24,64,8,1,0,1
18061,11,11,6,12,12,6,1,0,1
18062,4,4,10,70,0,10,1,0,1
18063,4,4,12,468,144,12,1,0,1
18064,3,3,6,138,90,6,1,0,1
18066,1,1,116,5892,3948,116,1,0,1
18067,1,1,20,20,0,20,1,0,1
18068,0,0,18,96,96,18,1,0,1
18069,0,0,4,12,8,4,1,0,1
18070,0,0,8,24,16,8,1,0,1
18071,0,0,6,18,12,6,1,0,1
18072,0,0,18,1020,162,18,0,0,1
18073,1,1,42,1512,120,42,0,0,1
18074,11,10,10,80,20,10,1,0,1
18075,10,8,8,24,8,8,1,8,1
18076,4,4,2208,48,8064,2208,1,1,1
18077,3,3,11544,36530,33202,11544,1,0,1
18078,5,5,264,9713,3036,264,1,0,1
18079,5,5,132,6622,1573,132,1,0,1
18080,0,0,60,2784,0,60,0,0,1
18081,8,8,12,66,78,12,1,0,1
18082,1,1,88,2424,1848,88,1,0,1
18083,5,5,20,210,30,20,1,0,1
18084,0,0,42,804,240,42,1,0,1
18085,0,0,48,1284,0,48,1,0,1
18087,8,7,150,920,40,150,1,0,1
18088,5,5,60,2100,412,60,1,0,1
18089,5,5,88,5060,275,88,1,0,1
18091,1,1,6,48,6,6,1,0,1
18092,1,1,6,60,0,6,1,0,1
18093,0,0,6,42,0,6,1,0,1
18094,82,0,6,6,6,6,1,0,1
18095,6,0,6,6,0,6,1,0,1
18096,97,0,36,504,144,36,1,0,1
18097,1,1,6,102,36,6,1,0,1
18098,4,4,84,3752,688,84,1,0,1
18099,4,4,42,1944,186,42,1,0,1
18100,4,4,72,5440,4200,72,1,0,1
18101,85,85,90,40,20,90,0,0,1
18102,7,7,54,279,36,54,0,0,1
18103,4,4,16,168,24,16,1,0,1
18104,4,0,8,84,12,8,1,0,1
18105,1,0,18,78,6,18,1,0,1
18106,6,1,12,24,24,12,1,0,1
18107,6,1,12,24,24,12,1,0,1
18108,0,0,6,12,12,6,1,0,1
18109,2,0,16,64,12,16,1,0,1
18111,8,7,8,8,8,8,1,0,1
18113,0,0,42,510,6,42,1,0,1
18114,4,4,1998,1422,21192,1998,1,0,1
18116,1,1,32,128,24,32,1,0,1
18117,5,5,18,84,6,18,1,0,1
18118,2,2,12,90,0,12,0,0,1
18119,2,2,6,12,12,6,0,0,1
18120,8,8,75,390,135,75,0,0,1
18121,1,1,12,120,30,12,1,0,1
18122,1,1,12,48,42,12,1,0,1
18123,2,1,24,288,30,24,1,0,1
18124,6,0,4,8,8,4,1,0,1
18125,1,0,12,12,12,12,0,0,1
18126,14,7,136,8208,16,136,1,0,1
18127,7,6,10,20,10,10,1,0,1
18128,1,1,72,6620,3756,72,1,0,1
18129,3,0,4,44,8,4,1,0,1
18130,7,6,8,56,16,8,1,0,1
18131,3,3,6,66,12,6,1,0,1
18132,4,1,32,232,560,32,1,0,1
18133,2,2,8,0,136,8,0,0,1
18134,3,1,8,208,112,8,1,0,1
18135,1,1,24,24,24,24,0,0,1
18136,1,0,12,66,6,12,1,0,1
18137,126,1,8,40,16,8,1,0,1
18138,3,3,16,40,160,16,1,0,1
18139,3,3,12,18,108,12,1,0,1
18140,125,0,6,30,12,6,1,0,1
18141,0,0,246,1254,0,246,1,0,1
18142,1,1,80,144,144,80,0,0,1
18143,3,3,24,108,18,24,1,0,1
18144,0,0,6,0,102,6,0,0,1
18145,2,2,90,440,0,90,1,0,1
18146,2,2,96,300,300,96,1,0,1
18147,2,2,84,756,600,84,1,0,1
18148,1,1,42,222,0,42,1,0,1
18149,1,1,30,132,24,30,1,0,1
18150,2,2,42,204,6,42,1,0,1
18151,2,2,36,156,30,36,1,0,1
18152,2,2,36,192,0,36,1,0,1
18153,2,2,6,18,18,6,1,0,1
18154,2,2,48,228,24,48,1,0,1
18155,4,4,8,120,48,8,1,0,1
18156,0,0,6,156,84,6,1,0,1
18157,1,1,42,162,144,42,1,0,1
18158,0,0,6,18,6,6,1,0,1
18159,0,0,8,40,8,8,1,0,1
18160,0,0,12,60,12,12,1,0,1
18161,1,1,24,174,420,24,1,0,1
18163,4,3,20,80,50,20,1,0,1
18164,1,1,12,60,0,12,0,0,1
18165,1,1,30,294,36,30,1,0,1
18166,0,0,16,80,16,16,1,0,1
18167,0,0,8,88,16,8,1,0,1
18169,0,0,285,7942,456,285,0,0,1
18170,2,2,627,130966,37334,627,1,0,1
18171,0,0,6,12,12,6,1,0,1
18172,1,1,10,30,190,10,1,0,1
18173,2,1,6,120,120,6,1,0,1
18174,0,0,48,240,0,48,0,0,1
18175,0,0,60,588,72,60,1,0,1
18176,0,0,84,672,294,84,1,0,1
18177,1,1,30,150,0,30,1,0,1
18178,1,1,48,240,0,48,1,0,1
18179,1,1,60,276,6,60,1,0,1
18180,3,3,6,84,18,6,1,0,1
18181,1,1,6,78,60,6,1,0,1
18183,0,0,8,16,16,8,1,0,1
18184,0,0,6,18,6,6,1,0,1
18185,0,0,6,78,60,6,1,0,1
18186,1,1,6,162,0,6,1,0,1
18187,1,0,36,180,0,36,1,0,1
18188,1,1,36,150,6,36,1,0,1
18189,0,0,6,18,114,6,1,0,1
18190,1,1,12,12,12,12,1,0,1
18191,4,0,12,108,0,12,1,0,1
18192,6,0,8,12,12,8,1,0,1
18193,2,1,12,60,30,12,1,0,1
18194,1,0,4,80,80,4,1,0,1
18195,1,1,8,160,160,8,1,0,1
18196,1,1,6,18,6,6,1,0,1
18197,1,1,6,6,6,6,1,0,1
18198,2,2,6,546,618,6,0,0,1
18199,2,2,12,48,6,12,1,0,1
18201,0,0,6,6,6,6,1,0,1
18202,1,1,8,56,144,8,0,0,1
18203,1,1,8,16,16,8,1,0,1
18204,1,0,4,28,72,4,0,0,1
18205,1,0,4,8,8,4,1,0,1
18206,1,1,6,48,12,6,1,0,1
18207,1,0,24,812,156,24,1,0,1
18208,1,1,8,56,16,8,1,0,1
18209,1,1,6,12,6,6,1,0,1
18210,1,1,8,8,8,8,1,0,1
18211,0,0,60,255,0,60,1,0,1
18212,1,1,20,40,40,20,0,0,1
18213,3,3,108,3084,2664,108,1,0,1
18214,4,4,16,24,24,16,1,0,1
18215,2,2,24,216,0,24,1,0,1
18216,0,0,6,42,108,6,0,0,1
18217,0,0,6,12,12,6,1,0,1
18218,0,0,4,4,0,4,1,0,1
18219,1,1,12,18,18,12,0,0,1
18220,1,1,6,6,6,6,0,0,1
18221,8,4,42,228,126,42,1,0,1
18222,5,5,6,12,12,6,1,0,1
18223,1,1,12,18,228,12,1,0,1
18224,1,1,6,258,252,6,0,0,1
18225,8,4,36,222,120,36,1,0,1
18226,1,1,1284,2910,10086,1284,1,0,1
18227,1,1,510,1230,1230,510,1,0,1
18228,2,1,31350,391362,243561,31350,1,0,1
18229,0,0,36,276,54,36,1,0,1
18230,0,0,6,18,132,6,0,0,1
18231,0,0,12,132,0,12,1,0,1
18232,0,0,24,462,60,24,0,0,1
18233,2,2,24,528,648,24,0,0,1
18234,44,1,42,96,96,42,0,0,1
18235,3,3,6,6,6,6,1,0,1
18236,3,3,6,6,6,6,1,0,1
18237,4,4,24,102,42,24,1,0,1
18238,36,36,20,20,10,20,0,5,2
18239,32,14,50,1340,50,50,1,0,1
18240,43,43,224,368,368,224,0,0,1
18241,1,1,24,342,96,24,1,0,1
18242,1,1,660,132,3870,660,1,0,1
18243,0,0,6,126,0,6,0,0,1
18244,0,0,6,126,0,6,0,0,1
18245,2,0,6,6,6,6,1,0,1
18246,1,1,6,12,0,6,1,0,1
18247,1,1,6,12,0,6,1,0,1
18248,2,1,126,0,0,126,1,0,1
18249,6,1,162,0,0,162,1,0,1
18250,1,1,29154,939507,516,29154,0,1,1
18251,0,0,18,372,282,18,0,0,1
18252,0,0,12,42,6,12,1,0,1
18253,0,0,6,162,78,6,1,0,1
18254,0,0,108,1728,268,108,1,0,1
18255,0,0,6,0,132,6,1,0,1
18257,1,1,6,18,18,6,0,0,1
18258,1,1,10,30,30,10,0,0,1
18259,0,0,126,0,0,126,1,0,1
18260,4,3,486,0,0,486,1,0,1
18262,1,0,70,1470,40,70,1,0,1
18264,1,1,30,180,12,30,1,0,1
18265,4,4,6,18,6,6,1,0,1
18266,0,0,49,49,49,49,1,0,1
18267,0,0,6,12,12,6,0,0,1
18268,1,0,42,618,210,42,1,0,1
18269,1,0,6,90,90,6,1,0,1
18270,2,0,6,264,96,6,1,0,1
18271,1,0,18,66,6,18,1,0,1
18272,6,6,15,65,0,15,1,0,1
18273,0,0,6,186,108,6,0,0,1
18274,0,0,48,1308,288,48,0,0,1
18275,1,1,24,576,104,24,1,0,1
18276,1,1,36,300,24,36,1,0,1
18277,1,1,24,168,8,24,1,0,1
18278,2,2,18,60,0,18,1,0,1
18279,7,6,533,10972,1027,533,1,0,1
18283,1,1,24,120,24,24,1,0,1
18284,10,10,1380,14730,2940,1380,0,0,1
18285,2,0,6,12,6,6,0,0,1
18286,1,1,234,11154,10872,234,1,0,1
18287,4,4,220,2840,300,220,1,0,1
18288,5,5,261,1386,153,261,1,0,1
18289,1,1,6,24,12,6,1,0,1
18290,1,1,6,12,12,6,1,0,1
18291,10,10,4292,19462,181300,4292,0,0,1
18292,2,2,20,90,90,20,0,0,1
18293,115,115,126,9696,5844,126,1,0,1
18294,4,4,6,6,12,6,1,0,1
18295,1,1,6,552,72,6,1,0,1
18296,1,1,12,66,24,12,1,0,1
18297,0,0,36,342,282,36,1,0,1
18298,0,0,6,60,24,6,1,0,1
18299,40,40,30,30,30,30,0,0,1
18300,13,13,50,430,20,50,1,0,1
18301,0,0,6,12,36,6,1,0,1
18302,4,4,28,124,4,28,1,0,1
18303,0,0,6,18,0,6,1,0,1
18305,5,4,24,80,8,24,1,0,1
18306,5,5,18,78,0,18,1,0,1
18308,1,1,6,6,6,6,0,0,1
18309,4,4,18,96,6,18,1,0,1
18311,0,0,6,24,78,6,0,0,1
18312,1,1,6,24,24,6,0,0,1
18313,1,1,30,564,168,30,0,0,1
18314,0,0,6,0,18,6,1,0,1
18315,0,0,48,96,96,48,1,0,1
18316,1,1,12,372,54,12,1,0,1
18317,5,3,32,144,0,32,1,0,1
18318,0,0,12,12,12,12,0,0,1
18319,1,1,6,6,6,6,1,0,1
