change_id,ecosystem_tenure,review_tenure,reviews,added_lines,removed_lines,no_files,sources,blocking_tenure,blocking_activity
6056,26,0,10,125,15,10,1,0,1
6057,5,5,44,0,0,44,0,0,2
6058,2,2,32,16,144,32,1,0,1
6059,29,29,100,100,0,100,0,13,2
6060,2,2,112,0,1296,112,1,0,1
6061,83,83,58136,720379,895561,58136,1,48,2
6062,15,15,210,3136,280,210,0,7,2
6063,1,1,85,442,595,85,1,0,1
6064,91,91,147,546,252,147,0,91,2
6065,1,1,16,128,32,16,1,1,1
6066,6,3,14,203,147,14,1,0,1
6067,0,0,112,392,308,112,1,0,1
6068,1,1,40,2880,1410,40,0,0,1
6069,0,0,10,540,5,10,1,0,1
6070,14,14,882,10374,2058,882,0,0,1
6071,0,0,10,300,55,10,1,0,1
6072,0,0,234,2652,4290,234,1,0,1
6073,39,39,180,345,975,180,0,0,1
6074,0,0,9,219,24,9,0,0,1
6075,0,0,5,5,5,5,0,0,1
6076,0,0,144,416,416,144,0,0,1
6077,1,1,10,370,90,10,1,0,1
6078,1,1,20,120,100,20,1,0,1
6079,0,0,60,880,650,60,1,0,1
6080,0,0,5,15,5,5,1,0,1
6081,1,1,15864,1724448,847776,15864,0,0,1
6082,1,1,8,360,120,8,0,0,1
6083,29,28,1188,2508,2244,1188,0,0,1
6084,0,0,70,70,70,70,0,0,1
6085,1,1,20,140,120,20,0,0,1
6086,0,0,55,594,88,55,1,0,1
6087,11,11,726,5676,2178,726,0,0,2
6088,11,11,40,100,20,40,0,0,1
6089,1,1,20,340,260,20,1,0,1
6090,0,0,5,5,5,5,1,0,1
6091,0,0,1276,39072,2684,1276,1,0,1
6092,0,0,336,10094,1064,336,1,0,1
6093,6,0,16,16,16,16,1,0,1
6094,0,0,10,95,75,10,1,0,1
6095,48,48,48,1344,168,48,0,0,1
6096,1,1,16,1368,0,16,1,0,1
6097,4,4,48,384,384,48,0,0,2
6098,1,1,64,192,64,64,1,0,1
6099,0,0,60,60,60,60,0,0,2
6100,0,0,10,5,140,10,0,0,1
6101,0,0,20,100,20,20,1,0,1
6102,0,0,12,12,12,12,0,0,1
6103,0,0,14,42,14,14,1,0,1
6104,6,6,60,630,470,60,1,0,1
6105,10,10,204,10370,0,204,0,0,1
6106,1036,1036,2040,23562,4216,2040,1,0,1
6107,13,6,220,4070,1530,220,1,0,1
6108,17,17,12,60,156,12,1,0,1
6109,6,6,98,742,210,98,1,0,2
6110,6,6,60,200,150,60,1,0,1
6111,4,4,392,16268,1960,392,1,0,1
6112,4,0,28,812,140,28,1,0,1
6113,3,3,10,540,400,10,1,3,1
6114,0,0,10,10,10,10,0,0,1
6115,0,0,5,35,5,5,1,0,1
6116,4,2,21,1799,245,21,0,0,1
6117,3,3,153,3753,549,153,1,0,1
6118,0,0,7,0,70,7,0,0,1
6119,0,0,15,15,15,15,0,0,1
6120,0,0,30,180,90,30,1,0,1
6121,7,7,6,54,0,6,1,0,1
6122,4,4,42,1190,196,42,1,0,1
6123,0,0,6,6,6,6,0,0,1
6124,6,6,33,693,297,33,1,0,1
6125,55,16,8,244,32,8,1,16,2
6126,0,0,335,985,775,335,1,0,1
6127,49,49,3654,176400,18018,3654,1,49,3
6128,3,3,56,1218,266,56,1,0,1
6129,11,11,858,33904,11622,858,1,3,2
6130,17,17,2976,115360,1408,2976,1,5,3
6131,103,102,13083,691390,41993,13083,1,5,3
6132,0,0,30,234,78,30,1,0,1
6133,19,3,48,816,952,48,0,0,1
6134,3,3,252,17010,25872,252,1,0,1
6135,5,5,18,72,0,18,1,0,2
6136,12,12,625,14725,250,625,1,11,3
6137,3,3,228,2090,1444,228,1,3,2
6138,3,3,999,4725,5967,999,1,0,1
6139,3,3,20,100,140,20,1,0,1
6140,2,2,720,30592,4272,720,1,0,1
6141,0,0,5,635,225,5,0,0,1
6142,12,4,1792,91328,1792,1792,1,0,1
6143,0,0,16,64,48,16,1,0,1
6144,1,1,16,144,64,16,1,0,1
6145,1,1,20,20,40,20,1,0,1
6146,0,0,3,9,0,3,0,0,1
6147,1,1,7,35,7,7,1,0,1
6149,0,0,6,12,0,6,0,0,1
6155,0,0,190,1000,620,190,0,0,1
6156,0,0,6,0,6,6,0,0,1
6157,0,0,20,60,20,20,1,0,1
6158,1,1,40,520,120,40,1,0,1
6159,26,26,11799,174762,58311,11799,1,25,4
6160,0,0,10,540,400,10,1,0,1
6161,0,0,40,256,312,40,1,0,1
6162,0,0,35,315,175,35,1,0,1
6163,0,0,10,320,325,10,1,0,1
6164,29,29,72,1584,216,72,1,0,2
6165,0,0,5,1905,2480,5,1,0,1
6166,0,0,6,36,54,6,1,0,1
6167,7,0,30,470,330,30,1,0,1
6168,11,11,16,48,16,16,1,0,1
6169,7,4,54,846,594,54,1,1,1
6170,10,10,697,2703,1088,697,1,2,2
6171,15,15,924,138094,198,924,1,0,1
6172,0,0,3,6,6,3,0,0,1
6173,0,0,44,3729,2596,44,0,0,1
6174,0,0,3,18,3,3,1,0,1
6175,0,0,468,13932,10782,468,0,0,1
6176,8,1,12,48,96,12,1,0,1
6177,0,0,108,708,0,108,1,0,1
6178,0,0,108,132,160,108,1,0,1
6179,0,0,40,45,45,40,0,0,1
6180,3,3,99,1034,352,99,0,0,1
6181,1,0,10,10,10,10,1,0,1
6182,1,0,10,10,10,10,1,0,1
6183,2,2,345,41976,0,345,1,0,1
6184,2,2,48,224,32,48,1,0,2
6185,1,1,10,50,5,10,1,0,1
6186,7,3,36,306,72,36,1,0,1
6187,24,6,200,800,1120,200,1,0,1
6188,0,0,56,1778,182,56,0,0,1
6189,0,0,10,105,75,10,1,0,1
6190,0,0,48,1524,156,48,0,0,1
6191,10,10,1200,160240,7040,1200,1,9,2
6192,0,0,12,66,30,12,0,0,1
6193,2,0,14030,9929215,64032,14030,1,0,1
6194,2,1,40,160,0,40,1,0,1
6195,36,15,156,2236,884,156,1,0,1
6196,0,0,2128,11296,11808,2128,0,0,1
6197,0,0,90,90,90,90,0,0,1
6198,1,1,57,120,57,57,1,0,1
6199,5,5,120,9900,240,120,1,0,1
6200,5,5,1892,30976,23188,1892,1,0,1
6201,0,0,10,25,10,10,1,0,1
6202,1,1,10,0,10,10,1,0,1
6203,8,1,3,12,6,3,1,0,1
6204,0,0,14,168,238,14,1,0,1
6205,0,0,216,222,222,216,0,0,1
6206,0,0,184,196,196,184,0,0,1
6207,101,97,90,90,90,90,1,1,1
6208,4,3,1960,113440,123780,1960,1,1,1
6209,4,4,363,1485,726,363,1,2,2
6210,1,1,12,48,0,12,0,0,1
6211,0,0,36,252,84,36,1,0,1
6212,0,0,15,840,30,15,0,0,1
6213,6,0,145,3725,5,145,1,0,1
6214,0,0,5,100,80,5,1,0,1
6215,4,4,10,2155,5,10,0,0,1
6216,1,0,3,9,9,3,1,0,1
6217,4,4,1264,632960,658560,1264,1,0,1
6218,1,1,18,414,18,18,1,0,1
6219,1,1,4,4,4,4,0,0,1
6220,0,0,18,1224,6,18,1,0,1
6221,13,8,12,636,300,12,1,0,1
6222,3,3,368,1196,184,368,1,0,1
6223,0,0,132,8676,12,132,1,0,1
6224,0,0,5,70,40,5,1,0,1
6225,0,0,72,1584,0,72,1,0,2
6226,0,0,15,60,60,15,0,0,1
6227,0,0,24,102,3,24,1,0,1
6228,50,50,72,6680,240,72,1,11,2
6229,0,0,1120,1760,1760,1120,0,0,1
6230,5,1,6,9,84,6,0,0,1
6231,3,3,186,22661,13578,186,1,0,1
6232,7,7,75,2145,0,75,1,0,1
6233,0,0,25,180,140,25,1,0,1
6234,0,0,12,36,210,12,1,0,1
6235,8,8,2035,60170,18865,2035,1,0,2
6236,0,0,60,710,1770,60,1,0,1
6237,1,1,102,136,68,102,1,0,1
6238,0,0,10,150,80,10,1,0,1
6239,0,0,40,110,170,40,1,0,1
6240,1,1,32,160,0,32,1,0,1
6241,0,0,15,1480,1730,15,0,0,1
6242,3,3,1080,12675,6690,1080,1,0,1
6243,3,3,572,1914,1078,572,0,0,1
6244,0,0,3,6,6,3,1,0,1
6245,1,1,5,20,20,5,1,0,1
6246,1,0,18,36,18,18,1,0,1
6247,1,1,140,952,2646,140,1,0,1
6248,0,0,5,95,25,5,1,0,1
6249,1,1,10,165,65,10,1,0,1
6250,7,7,315,570,285,315,1,0,1
6251,2,2,39,520,533,39,1,1,2
6252,6,5,1012,12236,16100,1012,1,4,2
6253,2,2,64,64,64,64,0,1,1
6254,4,4,448,29848,16268,448,1,1,1
6255,4,4,70,1582,252,70,1,0,1
6256,0,0,40,4135,0,40,0,0,1
6257,0,0,5,20,5,5,1,0,1
6258,2,2,10,35,20,10,1,0,1
6259,0,0,16,16,16,16,1,0,1
6260,0,0,5,15,50,5,0,0,1
6261,0,0,5,10,10,5,0,0,1
6262,15,15,7,343,252,7,1,0,1
6264,13,13,2808,17172,37476,2808,1,0,1
6265,0,0,123,417,147,123,1,0,1
6266,0,0,5,0,5,5,1,0,1
6267,6,6,300,33300,0,300,1,0,1
6268,0,0,44,0,4840,44,0,0,2
6269,0,0,3,6,0,3,1,0,1
6270,12,12,612,17496,0,612,1,0,2
6271,12,12,666,6216,5032,666,1,0,1
6272,0,0,3,6,0,3,1,0,1
6273,0,0,32,576,64,32,1,0,1
6274,0,0,3,9,3,3,1,0,1
6275,10,10,700,57456,0,700,0,6,2
6276,0,0,88,2398,473,88,1,0,1
6277,3,3,6,6,0,6,1,0,1
6278,0,0,225,849,102,225,1,0,1
6279,5,5,22,330,264,22,0,0,2
6280,124,124,370,3108,1258,370,1,122,3
6281,0,0,30,132,9,30,1,0,1
6282,6,6,238,357,9044,238,0,0,2
6283,20,20,74060,1702575,536705,74060,1,0,1
6284,0,0,3,6,6,3,1,0,1
6285,0,0,12,36,0,12,1,0,1
6286,0,0,339,717,330,339,1,0,1
6287,0,0,3,0,0,3,0,0,1
6288,10,6,48,1932,480,48,1,0,1
6289,0,0,6,6,6,6,0,0,1
6290,0,0,18,18,1386,18,0,0,1
6291,0,0,5,325,325,5,1,0,1
6292,0,0,110,0,680,110,1,0,1
6293,3,0,60,138,0,60,1,0,1
6294,4,4,36,252,72,36,1,0,2
6295,12,12,216,882,657,216,1,0,1
6296,36,36,576,0,46960,576,1,0,1
6297,16,16,22,0,418,22,0,16,2
6298,1,1,6171,80087,95319,6171,1,0,1
6299,0,0,72,348,228,72,1,0,1
6300,1,1,5,195,0,5,1,0,1
6301,0,0,60,300,240,60,0,0,1
6302,0,0,5,15,15,5,0,0,1
6303,0,0,5,60,60,5,0,0,1
6304,4,0,5,30,10,5,0,0,1
6305,0,0,3,6,33,3,0,0,1
6306,0,0,3,36,6,3,0,0,1
6307,0,0,3,15,3,3,0,0,1
6308,0,0,20,80,80,20,1,0,1
6309,1,1,44,264,1782,44,0,0,2
6310,0,0,10,20,20,10,1,0,1
6311,0,0,3,102,99,3,0,0,1
6312,0,0,9,78,0,9,0,0,1
6313,1,1,5,10,15,5,0,0,1
6314,3,3,1512,28872,4716,1512,1,1,3
6315,0,0,1315,1320,1320,1315,0,0,1
6316,2,2,32,208,0,32,1,1,1
6317,13,13,64,3776,768,64,1,10,2
6319,30,1,210,18840,60,210,1,1,2
6320,30,3,51,1020,255,51,1,1,2
6321,1,1,7,0,14,7,0,0,1
6322,1,1,1110,1548,1548,1110,0,0,1
6323,0,0,24,216,1068,24,1,0,1
6324,0,0,144,1248,480,144,0,0,1
6325,0,0,15,65,55,15,1,0,1
6326,1,0,4,12,8,4,0,0,1
6327,1,0,6,18,12,6,0,0,1
6328,1,1,14,98,0,14,1,0,1
6329,6,6,319,4959,3277,319,1,1,1
6330,0,0,10,15,5,10,1,0,1
6331,0,0,21,77,63,21,1,0,1
6332,0,0,5,5,5,5,0,0,1
6333,0,0,112,2504,1496,112,1,0,1
6334,0,0,5,5,10,5,0,0,1
6335,0,0,7,70,21,7,1,0,1
6336,0,0,5,10,5,5,0,0,1
6337,0,0,168,168,168,168,0,0,1
6338,8,8,15,50,25,15,1,0,1
6339,8,8,35,480,0,35,1,0,1
6340,8,8,25,55,75,25,1,0,1
6341,8,8,5,25,15,5,1,0,1
6342,0,0,88,2728,2728,88,0,0,3
6343,0,0,135,16902,270,135,1,0,1
6344,0,0,10,20,20,10,0,0,1
6345,0,0,210,420,420,210,0,0,1
6346,0,0,6,6,6,6,0,0,1
6347,0,0,32,256,64,32,1,0,1
6348,0,0,48,384,96,48,1,0,1
6349,0,0,44,1056,1331,44,0,0,1
6350,0,0,16,16,16,16,0,0,1
6351,0,0,18,0,126,18,0,0,2
6352,6,6,36,1440,720,36,1,0,2
6353,0,0,5,5,5,5,0,0,1
6354,7,7,33,3201,132,33,1,0,2
6355,9,9,64,3600,320,64,1,0,2
6356,0,0,180,135,360,180,0,0,1
6357,0,0,484,10472,2970,484,1,0,1
6358,12,12,250,8400,4150,250,1,0,1
6359,148,148,7171,510987,284,7171,1,106,1
6360,0,0,72,144,96,72,0,0,1
6361,1,1,4340,5140,5140,4340,0,1,2
6362,0,0,10,50,440,10,1,0,1
6363,0,0,48,192,48,48,1,0,1
6364,0,0,72,18,126,72,0,0,1
6365,0,0,20,80,75,20,1,0,1
6366,1,1,10,60,0,10,1,0,1
6367,6,6,968,52932,4334,968,1,0,1
6368,0,0,16,16,16,16,1,0,1
6369,0,0,10,10,10,10,0,0,1
6370,1,1,51,289,51,51,1,0,1
6371,5,5,32,64,32,32,1,0,1
6372,1,1,8,8,0,8,0,0,1
6373,0,0,36,0,0,36,0,0,2
6374,0,0,30,80,530,30,1,0,1
6375,0,0,288,528,336,288,1,0,2
6376,1,1,180,1280,20,180,1,0,1
6377,1,1,10,20,20,10,0,0,1
6379,4,4,11,11,55,11,0,0,1
6380,7,7,2448,5076,5040,2448,1,0,1
6381,7,7,117,3705,39,117,1,0,1
6382,1,1,160,7904,256,160,1,0,1
6383,0,0,6,6,12,6,1,0,1
6384,0,0,48,216,240,48,0,0,1
6385,1,1,1025,54250,50450,1025,1,0,1
6386,1,1,72,1336,96,72,1,0,1
6387,0,0,32,360,8,32,0,0,1
6388,1,1,208,1950,182,208,1,0,1
6389,1,1,162,3006,216,162,1,0,2
6390,1,0,90,265,265,90,0,0,1
6391,1,1,216,3944,1616,216,1,0,1
6392,0,0,10,10,10,10,0,0,1
6393,29,29,96,4104,48,96,1,0,1
6394,2,2,1560,3120,3120,1560,0,0,2
6395,0,0,10,775,770,10,1,0,1
6396,8,8,7290,421875,385965,7290,1,0,1
6397,0,0,7,7,7,7,0,0,1
6398,0,0,44,22,187,44,0,0,1
6399,0,0,10,2000,145,10,0,0,1
6400,0,0,3,6,6,3,1,0,1
6401,1,1,420,6450,2910,420,1,0,1
6402,0,0,5,20,5,5,0,0,1
6403,0,0,15,42,303,15,0,0,1
6404,0,0,12,6,192,12,0,0,1
6405,0,0,20,150,255,20,1,0,1
6407,0,0,36,768,24,36,1,0,1
6408,0,0,60,170,160,60,1,0,1
6409,0,0,5,5,5,5,1,0,1
6410,0,0,5,5,5,5,0,0,1
6411,0,0,12,12,12,12,0,0,1
6412,0,0,3,87,30,3,0,0,1
6413,1,0,5,85,80,5,0,0,1
6414,0,0,10,20,15,10,0,0,2
6415,0,0,168,63984,63648,168,0,0,1
6416,12,8,1458,132867,297,1458,1,0,1
6417,1,1,672,31808,33600,672,0,0,1
6418,12,8,3288,140892,225756,3288,0,0,1
6419,0,0,10,110,130,10,0,0,1
6420,0,0,72,72,72,72,0,0,1
6421,0,0,1560,1560,1560,1560,0,0,1
6422,0,0,147,6660,240,147,1,0,1
6423,0,0,5,20,20,5,0,0,1
6424,0,0,75,2145,540,75,1,0,1
6425,0,0,80,300,80,80,1,0,1
6426,0,0,3,3,0,3,1,0,1
6427,1,1,2952,19896,18192,2952,1,0,2
6428,2,2,720,107200,88912,720,1,1,1
6429,0,0,5,5,5,5,0,0,1
6430,0,0,170,1330,240,170,1,0,1
6431,0,0,5,5,5,5,0,0,1
6432,0,0,90,72,1314,90,1,0,1
6433,0,0,5,5,5,5,0,0,1
6434,0,0,6,6,6,6,1,0,1
6435,0,0,5,0,50,5,1,0,1
6436,1,1,12,150,30,12,1,0,1
6437,0,0,5,15,15,5,0,0,1
6438,1,1,36,1668,348,36,1,0,1
6439,1,0,90,265,265,90,0,0,1
6441,1,1,1620,10140,10140,1620,0,0,1
6442,0,0,18,36,0,18,1,0,1
6443,1,0,20,620,620,20,0,0,2
6444,0,0,5,25,0,5,1,0,1
6445,0,0,56,1260,196,56,1,0,1
6446,0,0,10,10,0,10,0,0,1
6447,2,2,117,195,195,117,1,0,1
6448,1,1,180,4032,1062,180,0,1,1
6449,1,1,8,368,256,8,0,0,1
6450,1,1,10,10,10,10,0,1,1
6452,4,4,12,12,12,12,0,0,1
6453,4,4,80,1216,16,80,1,0,1
6454,0,0,216,18504,360,216,1,0,2
6455,0,0,1012,5467,5467,1012,0,0,1
6456,0,0,30,40,80,30,1,0,1
6457,0,0,70,105,100,70,0,0,1
6458,0,0,72,96,192,72,1,0,1
6460,0,0,90,90,90,90,0,0,1
6461,0,0,180,185,185,180,0,0,1
6462,7,0,1008,77910,20846,1008,1,0,1
6463,0,0,589,52136,1026,589,1,0,1
6464,0,0,16,24,8,16,0,0,1
6465,11,0,130,1400,430,130,1,0,1
6466,11,0,360,1760,1340,360,1,0,1
6467,0,0,230,245,245,230,0,0,1
6468,0,0,16,16,16,16,0,0,1
6469,5,5,76800,3956864,2571904,76800,1,4,4
6470,0,0,18,216,216,18,0,0,2
6471,7,4,26985,1940715,525245,26985,1,0,1
6472,19,19,1064,49970,17157,1064,1,1,3
6473,0,0,14,924,0,14,1,0,1
6474,11,0,27,270,108,27,1,0,1
6475,0,0,88,1012,352,88,1,0,1
6476,0,0,25,840,0,25,1,0,1
6477,0,0,48,648,5760,48,1,0,1
6478,0,0,20,270,2370,20,1,0,1
6479,1,1,105,1134,777,105,1,0,1
6480,0,0,10,20,0,10,1,0,1
6481,0,0,5,65,30,5,1,0,1
6482,0,0,5,5,5,5,0,0,1
6483,0,0,10,280,40,10,1,0,1
6484,0,0,10,20,0,10,1,0,1
6485,0,0,84,4245,612,84,1,0,1
6486,1,1,54,1269,477,54,1,0,1
6487,0,0,22,22,22,22,1,0,1
6488,0,0,7,28,14,7,1,0,1
6489,0,0,44,1232,176,44,1,0,1
6490,0,0,16,16,16,16,0,0,1
6491,0,0,8,8,8,8,0,0,1
6492,0,0,12,111,84,12,1,0,1
6493,0,0,35,518,364,35,1,0,1
6494,0,0,45,72,63,45,0,0,1
6495,0,0,7,42,0,7,1,0,1
6496,0,0,5,5,5,5,0,0,1
6497,0,0,112,2520,1064,112,1,0,1
6498,20,20,144,2964,192,144,1,0,2
6499,1,1,120,1488,360,120,1,0,2
6500,5,0,32,336,32,32,0,0,1
6501,0,0,20,20,120,20,1,0,1
6502,0,0,145,235,235,145,0,0,1
6503,1,1,48,2032,112,48,1,0,1
6504,0,0,20,20,20,20,0,0,1
6505,0,0,10,140,85,10,1,0,1
6506,0,0,18,18,0,18,1,0,1
6507,3,3,60,260,80,60,1,1,2
6508,0,0,10,120,240,10,0,0,1
6509,1,1,299,11569,276,299,1,1,3
6510,1,1,48,1152,1776,48,0,1,2
6511,84,22,2464,227346,114618,2464,1,1,2
6512,1,1,98,420,14,98,0,0,1
6513,69,69,432,1863,2997,432,1,0,2
6514,0,0,32,912,512,32,1,0,2
6515,0,0,7,7,7,7,1,0,1
6516,1,1,16,1808,592,16,1,0,1
6517,7,6,130,1560,1157,130,1,0,1
6518,0,0,105,588,1218,105,1,0,2
6519,0,0,33,88,121,33,1,0,1
6520,0,0,2376,11032,7064,2376,1,0,1
6521,0,0,153,476,170,153,1,0,2
6523,0,0,272,2584,1632,272,1,0,1
6524,16,16,224,20888,728,224,1,0,1
6525,0,0,208,992,1136,208,0,0,2
6526,1,0,20,280,10,20,0,0,1
6527,0,0,10,60,10,10,1,0,1
6528,0,0,30,150,40,30,1,0,1
6529,0,0,16,24,32,16,0,0,1
6530,0,0,90,3300,940,90,1,0,1
6531,0,0,30,342,24,30,1,0,1
6532,1,0,16,328,64,16,1,0,1
6533,0,0,16,8,2568,16,0,0,1
6534,0,0,15,105,90,15,1,0,1
6535,8,8,574,20295,410,574,1,1,3
6536,0,0,5,15,5,5,1,0,1
6537,0,0,33,121,451,33,1,0,1
6538,0,0,1452,12056,1320,1452,0,0,1
6539,5,5,918,22338,25466,918,1,0,1
6540,0,0,5,10,10,5,0,0,1
6542,0,0,72,336,336,72,1,0,1
6543,1,1,160,0,77520,160,0,0,1
6544,0,0,66,66,66,66,0,0,1
6545,0,0,18,18,18,18,1,0,2
6546,1,1,270,4464,972,270,1,0,1
6547,5,5,192,2016,192,192,0,0,1
6548,1,1,76,1197,285,76,1,0,3
6549,0,0,3,3,3,3,1,0,1
6550,1,1,27,243,27,27,1,0,1
6551,0,0,5,0,0,5,0,0,1
6552,1,0,24,492,96,24,1,0,1
6553,8,8,18,1170,2178,18,1,0,1
6554,0,0,5,10,10,5,0,0,1
6555,5,5,36,360,18,36,1,1,2
6556,9,9,252,4914,4410,252,0,0,1
6557,19,19,826,139755,77574,826,1,0,1
6558,28,28,156,3484,0,156,0,0,1
6559,15,15,18,18,18,18,1,1,2
6560,1,1,10,20,10,10,1,0,1
6561,1,1,10,10,10,10,1,0,1
6562,1,1,30,9050,0,30,1,0,1
6563,11,2,1012,26979,4416,1012,1,0,1
6564,1,1,5,130,5,5,0,0,1
6565,7,7,7014,135786,51408,7014,1,1,3
6566,7,7,30,30,90,30,1,0,1
6567,1,1,18,414,18,18,1,0,1
6570,0,0,90,90,90,90,0,0,1
6571,0,0,468,481,481,468,0,0,1
6572,0,0,8,80,48,8,1,0,1
6573,0,0,10,175,155,10,0,0,1
6574,0,0,40,40,40,40,0,0,1
6575,14,0,78,1274,143,78,1,0,1
6576,25,6,1550,80290,1240,1550,1,0,1
6577,42,1,280,29610,560,280,1,0,1
6578,1,0,280,10510,0,280,1,0,1
6579,0,0,42,1288,462,42,0,0,3
6580,0,0,5,5,5,5,0,0,1
6581,1,0,1740,64515,0,1740,1,0,1
6582,1,1,48,2112,192,48,1,0,1
6583,0,0,5,5,5,5,0,0,1
6584,0,0,5,5,5,5,1,0,1
6585,4,4,16,48,48,16,0,1,2
6586,4,4,144,176,176,144,0,1,2
6587,4,4,518,868,868,518,0,1,1
6588,4,4,1088,1920,1920,1088,0,1,1
6589,4,4,1360,2256,2288,1360,0,1,1
6590,4,4,1100,1820,1820,1100,0,1,1
6591,4,4,10896,18696,18624,10896,0,1,1
6592,0,0,30,4290,190,30,0,0,1
6593,1,1,90,150,150,90,0,0,1
6594,0,0,36,1524,84,36,1,0,1
6595,0,0,153,1802,391,153,1,0,2
6596,0,0,15,540,10,15,1,0,1
6597,1,1,924,792,572,924,1,0,2
6598,0,0,10,40,0,10,0,0,1
6599,25,21,1152,6976,4384,1152,1,0,3
6600,0,0,96634,5055786,30552,96634,1,0,1
6601,0,0,480,840,840,480,0,0,1
6602,18,18,84,168,126,84,1,0,3
6603,1,1,110,638,1474,110,1,0,1
6604,95,0,235,7030,1625,235,1,0,1
6605,25,25,34125,3385330,1625,34125,1,25,3
6606,4,4,24,12,36,24,0,0,1
6607,0,0,36,156,72,36,1,0,1
6608,25,0,210,18085,15,210,1,0,1
6609,0,0,24,102,60,24,1,0,1
6610,0,0,240,3288,60,240,1,0,1
6611,4,4,600,2600,1700,600,1,0,2
6612,0,0,27,27,0,27,1,0,2
6613,0,0,60,60,0,60,1,0,2
6614,6,6,530,0,75440,530,1,0,1
6615,6,6,630,0,137200,630,1,0,1
6616,6,6,270,0,5400,270,1,0,1
6617,6,6,50,0,4010,50,0,0,1
6618,6,6,230,2000,15480,230,1,0,1
6619,0,0,168,6748,42,168,1,0,1
6620,6,6,20,0,60,20,1,0,1
6621,6,6,160,2580,5380,160,1,0,1
6622,5,5,80,2688,528,80,0,0,1
6623,0,0,32,32,128,32,0,0,1
6624,0,0,36,72,36,36,1,0,1
6625,0,0,10,15,10,10,1,0,1
6626,0,0,5,5,5,5,0,0,1
6627,0,0,90,310,130,90,0,0,1
6628,0,0,90,90,90,90,0,0,1
6630,0,0,666,720,756,666,0,0,1
6631,4,4,16,144,32,16,1,0,1
6633,6,6,24,144,192,24,1,0,1
6634,0,0,77,77,627,77,1,0,1
6635,6,6,14,42,70,14,1,0,1
6636,0,0,25,125,1030,25,1,0,1
6637,0,0,6,12,6,6,1,0,1
6638,0,0,6,84,42,6,1,0,1
6639,176,176,4240,32760,15160,4240,1,0,2
6640,267,260,620,17190,340,620,1,6,2
6641,0,0,5,10,10,5,0,0,1
6642,6,6,12,24,48,12,1,0,1
6643,0,0,230,245,245,230,0,0,1
6644,39,39,10,90,70,10,0,0,1
6645,0,0,6,6,6,6,0,0,1
6646,0,0,208,528,416,208,1,0,1
6647,8,8,77,1122,319,77,1,0,1
6649,0,0,9,6,57,9,1,0,1
6650,5,5,32,1872,0,32,1,0,1
6651,1,0,36,36,36,36,0,0,2
6652,1,1,12,24,36,12,1,0,1
6653,0,0,30,120,30,30,0,0,1
6654,4,4,24,144,336,24,1,0,1
6655,0,0,16,16,16,16,0,0,1
6656,0,0,13560,16152,936,13560,1,0,1
6657,0,0,6,6,6,6,1,0,1
6658,0,0,70,360,140,70,1,0,1
6659,0,0,12,108,0,12,0,0,1
6660,8,8,4700,177300,39700,4700,1,0,1
6661,0,0,24,144,0,24,0,0,1
6662,0,0,10,90,30,10,0,0,1
6663,0,0,32,48,48,32,1,0,1
6664,0,0,10,10,10,10,0,0,1
6665,1,1,128,384,1520,128,1,0,1
6666,0,0,5,5,5,5,0,0,1
6667,1,1,304,976,4224,304,1,0,1
6668,0,0,15,20,20,15,0,0,1
6669,4,4,240,1050,21660,240,1,0,1
6670,8,8,132,429,2013,132,1,0,1
6671,0,0,18,36,0,18,0,0,1
6672,0,0,18,210,318,18,1,0,1
6673,8,8,132,429,2013,132,1,0,1
6674,0,0,128,960,544,128,1,0,1
6675,0,0,5,5,5,5,0,0,1
6676,8,8,330,1155,9207,330,1,0,1
6677,0,0,30,1890,1650,30,1,0,1
6678,8,8,132,396,1551,132,1,0,1
6679,0,0,18,54,144,18,1,0,1
6680,7,7,198,10461,462,198,1,0,1
6681,8,8,72,478926,479304,72,0,0,2
6682,8,8,528,1782,7392,528,1,0,1
6683,8,8,224,728,2688,224,1,0,1
6684,1,1,36,7308,7164,36,1,0,1
6685,0,0,5,5,5,5,0,0,1
6686,6,6,108,3078,486,108,1,0,1
6687,12,12,680,2448,9163,680,1,0,1
6688,6,6,8778,273714,10982,8778,1,0,1
6689,1,1,10,1320,0,10,0,0,1
6690,6,6,2050,176575,55000,2050,0,0,1
6691,12,12,2960,11380,49140,2960,1,0,1
6692,6,1,20,630,70,20,1,0,1
6693,1,1,10,290,250,10,1,0,1
6694,0,0,24,24,24,24,0,0,1
6695,0,0,6,6,0,6,0,0,1
6696,0,0,72,300,336,72,1,0,1
6697,2,2,24,108,48,24,0,0,1
6698,1,1,70,210,135,70,1,0,1
6699,0,0,24,24,24,24,0,0,1
6700,22,22,48,816,24,48,1,0,1
6701,0,0,32,3200,576,32,1,0,1
6702,11,0,165,5940,671,165,1,0,1
6703,47,47,8557,465346,26015,8557,1,3,2
6704,6,6,33,132,33,33,1,6,3
6705,0,0,56,602,616,56,1,0,1
6706,4,4,64,352,1568,64,0,0,1
6707,9,9,2610,31050,4500,2610,0,7,3
6708,3,3,6,6,0,6,0,0,1
6709,0,0,5,15,5,5,1,0,1
6710,0,0,16,0,32,16,1,0,1
6711,0,0,5,20,40,5,1,0,1
6712,1,0,24,180,60,24,0,0,1
6713,0,0,12,12,0,12,0,0,1
6714,0,0,5,0,0,5,0,0,1
6715,5,3,70,1141,791,70,0,0,1
